Timestamp,Level,Module,User,FileName,LineNumber,ColumnNumber,FunctionName,ErrorType,Message,StackTrace
2026-02-09T20:46:38.007Z,log,ServiceWorker,marta_offline,service-worker.js,1461,21,handleApiRequest,,🔍 Service Worker: handleApiRequest called for: /api/version/26.01.20/metadata,
2026-02-09T20:46:38.008Z,log,ServiceWorker,marta_offline,service-worker.js,1463,21,handleApiRequest,,🔍 Service Worker: Request method: GET,
2026-02-09T20:46:38.008Z,log,ServiceWorker,marta_offline,service-worker.js,1462,21,handleApiRequest,,🔍 Service Worker: Full URL: https://test-mmria.apps.ecpaas-dev.cdc.gov/api/version/26.01.20/metadata,
2026-02-09T20:46:38.009Z,log,ServiceWorker,marta_offline,service-worker.js,1475,25,handleApiRequest,,✅ Cache-first strategy for: /api/version/26.01.20/metadata,
2026-02-09T20:46:38.010Z,log,ServiceWorker,marta_offline,service-worker.js,1513,29,handleApiRequest,,✅ Cache hit: /api/version/26.01.20/metadata,
2026-02-09T20:46:38.012Z,log,ServiceWorker,marta_offline,service-worker.js,1373,25,anonymous,,🎯 Routing API request to handleApiRequest: /api/version/26.01.20/ui_specification,
2026-02-09T20:46:38.012Z,log,ServiceWorker,marta_offline,service-worker.js,1462,21,handleApiRequest,,🔍 Service Worker: Full URL: https://test-mmria.apps.ecpaas-dev.cdc.gov/api/version/26.01.20/ui_specification,
2026-02-09T20:46:38.012Z,log,ServiceWorker,marta_offline,service-worker.js,1463,21,handleApiRequest,,🔍 Service Worker: Request method: GET,
2026-02-09T20:46:38.012Z,log,ServiceWorker,marta_offline,service-worker.js,1461,21,handleApiRequest,,🔍 Service Worker: handleApiRequest called for: /api/version/26.01.20/ui_specification,
2026-02-09T20:46:38.012Z,log,ServiceWorker,marta_offline,service-worker.js,1475,25,handleApiRequest,,✅ Cache-first strategy for: /api/version/26.01.20/ui_specification,
2026-02-09T20:46:38.013Z,log,ServiceWorker,marta_offline,service-worker.js,1513,29,handleApiRequest,,✅ Cache hit: /api/version/26.01.20/ui_specification,
2026-02-09T20:46:38.015Z,log,ServiceWorker,marta_offline,service-worker.js,1461,21,handleApiRequest,,🔍 Service Worker: handleApiRequest called for: /api/version/26.01.20/validation,
2026-02-09T20:46:38.015Z,log,ServiceWorker,marta_offline,service-worker.js,1475,25,handleApiRequest,,✅ Cache-first strategy for: /api/version/26.01.20/validation,
2026-02-09T20:46:38.015Z,log,ServiceWorker,marta_offline,service-worker.js,1462,21,handleApiRequest,,🔍 Service Worker: Full URL: https://test-mmria.apps.ecpaas-dev.cdc.gov/api/version/26.01.20/validation,
2026-02-09T20:46:38.015Z,log,ServiceWorker,marta_offline,service-worker.js,1463,21,handleApiRequest,,🔍 Service Worker: Request method: GET,
2026-02-09T20:46:38.015Z,log,ServiceWorker,marta_offline,service-worker.js,1373,25,anonymous,,🎯 Routing API request to handleApiRequest: /api/version/26.01.20/validation,
2026-02-09T20:46:38.016Z,log,ServiceWorker,marta_offline,service-worker.js,1513,29,handleApiRequest,,✅ Cache hit: /api/version/26.01.20/validation,
2026-02-09T20:46:38.017Z,log,ServiceWorker,marta_offline,service-worker.js,1461,21,handleApiRequest,,🔍 Service Worker: handleApiRequest called for: /_users/GetFormAccess,
2026-02-09T20:46:38.017Z,log,ServiceWorker,marta_offline,service-worker.js,1373,25,anonymous,,🎯 Routing API request to handleApiRequest: /_users/GetFormAccess,
2026-02-09T20:46:38.017Z,log,ServiceWorker,marta_offline,service-worker.js,1462,21,handleApiRequest,,🔍 Service Worker: Full URL: https://test-mmria.apps.ecpaas-dev.cdc.gov/_users/GetFormAccess,
2026-02-09T20:46:38.018Z,log,ServiceWorker,marta_offline,service-worker.js,1463,21,handleApiRequest,,🔍 Service Worker: Request method: GET,
2026-02-09T20:46:38.018Z,log,ServiceWorker,marta_offline,service-worker.js,1475,25,handleApiRequest,,✅ Cache-first strategy for: /_users/GetFormAccess,
2026-02-09T20:46:38.019Z,log,ServiceWorker,marta_offline,service-worker.js,2202,29,hasActiveOfflineSession,,Using cached active offline session status: false,
2026-02-09T20:46:38.019Z,log,ServiceWorker,marta_offline,service-worker.js,1556,33,handleApiRequest,,"Cache miss, trying network: /_users/GetFormAccess",
2026-02-09T20:46:38.019Z,log,ServiceWorker,marta_offline,service-worker.js,2105,29,isUserInOfflineMode,,Using cached offline status: false,
2026-02-09T20:46:38.207Z,log,ServiceWorker,marta_offline,service-worker.js,2690,37,cacheMetadataResources,,✅ Successfully cached: /api/jurisdiction_tree,
2026-02-09T20:46:38.208Z,log,ServiceWorker,marta_offline,service-worker.js,2718,25,cacheMetadataResources,,"Metadata caching complete. ✅ Cached: 7, ❌ Failed: 0",
2026-02-09T20:46:38.219Z,log,ServiceWorker,marta_offline,service-worker.js,2726,33,cacheMetadataResources,,✅ Verification successful - metadata has 26 children,
2026-02-09T20:46:38.219Z,log,ServiceWorker,marta_offline,service-worker.js,2755,33,cacheMetadataResources,,Fetching and caching additional endpoint: https://test-mmria.apps.ecpaas-dev.cdc.gov/_users/GetFormAccess,
2026-02-09T20:46:38.219Z,log,ServiceWorker,marta_offline,service-worker.js,2747,25,cacheMetadataResources,,Caching 4 additional endpoints...,
2026-02-09T20:46:38.390Z,log,ServiceWorker,marta_offline,service-worker.js,502,29,getActiveApiCacheName,,Using active session cache: mmria-api-v114-stable-session-1770669988094-41ea468b-937e-4e99-bdaf-5ae2bc633116,
2026-02-09T20:46:38.391Z,log,ServiceWorker,marta_offline,service-worker.js,1578,37,handleApiRequest,,✅ Cached response from network: https://test-mmria.apps.ecpaas-dev.cdc.gov/_users/GetFormAccess,
2026-02-09T20:46:38.394Z,log,ServiceWorker,marta_offline,service-worker.js,1373,25,anonymous,,🎯 Routing API request to handleApiRequest: /api/user/my-user,
2026-02-09T20:46:38.395Z,log,ServiceWorker,marta_offline,service-worker.js,1463,21,handleApiRequest,,🔍 Service Worker: Request method: GET,
2026-02-09T20:46:38.395Z,log,ServiceWorker,marta_offline,service-worker.js,1462,21,handleApiRequest,,🔍 Service Worker: Full URL: https://test-mmria.apps.ecpaas-dev.cdc.gov/api/user/my-user,
2026-02-09T20:46:38.395Z,log,ServiceWorker,marta_offline,service-worker.js,1461,21,handleApiRequest,,🔍 Service Worker: handleApiRequest called for: /api/user/my-user,
2026-02-09T20:46:38.396Z,log,ServiceWorker,marta_offline,service-worker.js,1475,25,handleApiRequest,,✅ Cache-first strategy for: /api/user/my-user,
2026-02-09T20:46:38.398Z,log,ServiceWorker,marta_offline,service-worker.js,2105,29,isUserInOfflineMode,,Using cached offline status: false,
2026-02-09T20:46:38.398Z,log,ServiceWorker,marta_offline,service-worker.js,2202,29,hasActiveOfflineSession,,Using cached active offline session status: false,
2026-02-09T20:46:38.398Z,log,ServiceWorker,marta_offline,service-worker.js,1556,33,handleApiRequest,,"Cache miss, trying network: /api/user/my-user",
2026-02-09T20:46:38.806Z,log,ServiceWorker,marta_offline,service-worker.js,2755,33,cacheMetadataResources,,Fetching and caching additional endpoint: https://test-mmria.apps.ecpaas-dev.cdc.gov/api/user/my-user,
2026-02-09T20:46:38.806Z,log,ServiceWorker,marta_offline,service-worker.js,2765,37,cacheMetadataResources,,✅ Successfully cached additional endpoint: /_users/GetFormAccess,
2026-02-09T20:46:38.988Z,log,ServiceWorker,marta_offline,service-worker.js,502,29,getActiveApiCacheName,,Using active session cache: mmria-api-v114-stable-session-1770669988094-41ea468b-937e-4e99-bdaf-5ae2bc633116,
2026-02-09T20:46:38.989Z,log,ServiceWorker,marta_offline,service-worker.js,1578,37,handleApiRequest,,✅ Cached response from network: https://test-mmria.apps.ecpaas-dev.cdc.gov/api/user/my-user,
2026-02-09T20:46:38.991Z,log,ServiceWorker,marta_offline,service-worker.js,1462,21,handleApiRequest,,🔍 Service Worker: Full URL: https://test-mmria.apps.ecpaas-dev.cdc.gov/api/user_role_jurisdiction_view/my-roles,
2026-02-09T20:46:38.991Z,log,ServiceWorker,marta_offline,service-worker.js,1373,25,anonymous,,🎯 Routing API request to handleApiRequest: /api/user_role_jurisdiction_view/my-roles,
2026-02-09T20:46:38.991Z,log,ServiceWorker,marta_offline,service-worker.js,1461,21,handleApiRequest,,🔍 Service Worker: handleApiRequest called for: /api/user_role_jurisdiction_view/my-roles,
2026-02-09T20:46:38.992Z,log,ServiceWorker,marta_offline,service-worker.js,1463,21,handleApiRequest,,🔍 Service Worker: Request method: GET,
2026-02-09T20:46:38.992Z,log,ServiceWorker,marta_offline,service-worker.js,1475,25,handleApiRequest,,✅ Cache-first strategy for: /api/user_role_jurisdiction_view/my-roles,
2026-02-09T20:46:38.994Z,log,ServiceWorker,marta_offline,service-worker.js,2202,29,hasActiveOfflineSession,,Using cached active offline session status: false,
2026-02-09T20:46:38.994Z,log,ServiceWorker,marta_offline,service-worker.js,2105,29,isUserInOfflineMode,,Using cached offline status: false,
2026-02-09T20:46:38.994Z,log,ServiceWorker,marta_offline,service-worker.js,1556,33,handleApiRequest,,"Cache miss, trying network: /api/user_role_jurisdiction_view/my-roles",
2026-02-09T20:46:39.575Z,log,ServiceWorker,marta_offline,service-worker.js,2765,37,cacheMetadataResources,,✅ Successfully cached additional endpoint: /api/user/my-user,
2026-02-09T20:46:39.576Z,log,ServiceWorker,marta_offline,service-worker.js,2755,33,cacheMetadataResources,,Fetching and caching additional endpoint: https://test-mmria.apps.ecpaas-dev.cdc.gov/api/user_role_jurisdiction_view/my-roles,
2026-02-09T20:46:40.159Z,log,ServiceWorker,marta_offline,service-worker.js,502,29,getActiveApiCacheName,,Using active session cache: mmria-api-v114-stable-session-1770669988094-41ea468b-937e-4e99-bdaf-5ae2bc633116,
2026-02-09T20:46:40.160Z,log,ServiceWorker,marta_offline,service-worker.js,1578,37,handleApiRequest,,✅ Cached response from network: https://test-mmria.apps.ecpaas-dev.cdc.gov/api/user_role_jurisdiction_view/my-roles,
2026-02-09T20:46:40.161Z,log,ServiceWorkerManager,marta_offline,service-worker-manager.js,441,24,Object.cacheMetadata,,Metadata caching completed,
2026-02-09T20:46:40.162Z,log,ServiceWorker,marta_offline,service-worker.js,1463,21,handleApiRequest,,🔍 Service Worker: Request method: POST,
2026-02-09T20:46:40.162Z,log,ServiceWorker,marta_offline,service-worker.js,1461,21,handleApiRequest,,🔍 Service Worker: handleApiRequest called for: /api/offlinecase/create-offline-auth-token,
2026-02-09T20:46:40.162Z,log,ServiceWorker,marta_offline,service-worker.js,1373,25,anonymous,,🎯 Routing API request to handleApiRequest: /api/offlinecase/create-offline-auth-token,
2026-02-09T20:46:40.162Z,log,ServiceWorker,marta_offline,service-worker.js,1462,21,handleApiRequest,,🔍 Service Worker: Full URL: https://test-mmria.apps.ecpaas-dev.cdc.gov/api/offlinecase/create-offline-auth-token,
2026-02-09T20:46:40.163Z,log,ServiceWorker,marta_offline,service-worker.js,2202,29,hasActiveOfflineSession,,Using cached active offline session status: false,
2026-02-09T20:46:40.163Z,log,ServiceWorker,marta_offline,service-worker.js,2105,29,isUserInOfflineMode,,Using cached offline status: false,
2026-02-09T20:46:40.163Z,log,ServiceWorker,marta_offline,service-worker.js,1599,33,handleApiRequest,,Online - using network-first strategy for: https://test-mmria.apps.ecpaas-dev.cdc.gov/api/offlinecase/create-offline-auth-token,
2026-02-09T20:46:41.102Z,log,ServiceWorker,marta_offline,service-worker.js,2765,37,cacheMetadataResources,,✅ Successfully cached additional endpoint: /api/user_role_jurisdiction_view/my-roles,
2026-02-09T20:46:41.102Z,log,ServiceWorker,marta_offline,service-worker.js,2755,33,cacheMetadataResources,,Fetching and caching additional endpoint: https://test-mmria.apps.ecpaas-dev.cdc.gov/Case/GetDuplicateMultiFormList,
2026-02-09T20:46:41.191Z,log,OfflineTransitionManager,marta_offline,offline-transition-manager.js,901,20,attempt_offline_transition,,Offline resources cached and authentication ready,
2026-02-09T20:46:41.191Z,log,OfflineTransitionManager,marta_offline,offline-transition-manager.js,975,20,setup_offline_session_auth,,"Offline auth token created: {""status"":""success""}",
2026-02-09T20:46:41.192Z,log,ServiceWorker,marta_offline,service-worker.js,838,29,anonymous,,"Received offline status update, invalidating cache",
2026-02-09T20:46:41.192Z,log,OfflineTransitionManager,marta_offline,offline-transition-manager.js,689,16,sync_log_data,,Syncing logs to server...,
2026-02-09T20:46:41.192Z,log,OfflineTransitionManager,marta_offline,offline-transition-manager.js,911,20,attempt_offline_transition,,Offline mode transition complete - refreshing interface,
2026-02-09T20:46:41.193Z,log,ServiceWorker,marta_offline,service-worker.js,845,29,anonymous,,"Received active offline session update, invalidating cache",
2026-02-09T20:46:41.193Z,log,OfflineCaseManager,marta_offline,offline-case-manager.js,250,20,get_offline_documents,,Fetching offline documents...,
2026-02-09T20:46:41.195Z,log,ServiceWorker,marta_offline,service-worker.js,1463,21,handleApiRequest,,🔍 Service Worker: Request method: GET,
2026-02-09T20:46:41.195Z,log,ServiceWorker,marta_offline,service-worker.js,1461,21,handleApiRequest,,🔍 Service Worker: handleApiRequest called for: /api/case_view/offline-documents,
2026-02-09T20:46:41.195Z,log,ServiceWorker,marta_offline,service-worker.js,1462,21,handleApiRequest,,🔍 Service Worker: Full URL: https://test-mmria.apps.ecpaas-dev.cdc.gov/api/case_view/offline-documents,
2026-02-09T20:46:41.195Z,log,ServiceWorker,marta_offline,service-worker.js,1373,25,anonymous,,🎯 Routing API request to handleApiRequest: /api/case_view/offline-documents,
2026-02-09T20:46:41.196Z,log,ServiceWorker,marta_offline,service-worker.js,1475,25,handleApiRequest,,✅ Cache-first strategy for: /api/case_view/offline-documents,
2026-02-09T20:46:41.197Z,log,ServiceWorker,marta_offline,service-worker.js,502,29,getActiveApiCacheName,,Using active session cache: mmria-api-v114-stable-session-1770669988094-41ea468b-937e-4e99-bdaf-5ae2bc633116,
2026-02-09T20:46:41.197Z,log,ServiceWorker,marta_offline,service-worker.js,3004,25,getCachedOfflineCaseList,,getCachedOfflineCaseList - Starting to retrieve cached cases,
2026-02-09T20:46:41.206Z,log,ServiceWorker,marta_offline,service-worker.js,1133,25,anonymous,,Skipping cache for /api/logger/save-offline-log-data: https://test-mmria.apps.ecpaas-dev.cdc.gov/api/logger/save-offline-log-data,
2026-02-09T20:46:41.214Z,log,ServiceWorker,marta_offline,service-worker.js,3021,33,getCachedOfflineCaseList,,Processing cached case request: /api/case?case_id=d055795e-593b-4fa4-8d0b-6d926681fcf7,
2026-02-09T20:46:41.214Z,log,ServiceWorker,marta_offline,service-worker.js,3011,25,getCachedOfflineCaseList,,Searching API cache (mmria-api-v114-stable-session-1770669988094-41ea468b-937e-4e99-bdaf-5ae2bc633116) for case data. Found 22 cached requests,
2026-02-09T20:46:41.217Z,log,ServiceWorker,marta_offline,service-worker.js,3081,37,getCachedOfflineCaseList,,Created case view item: d055795e-593b-4fa4-8d0b-6d926681fcf7,
2026-02-09T20:46:41.217Z,log,ServiceWorker,marta_offline,service-worker.js,3021,33,getCachedOfflineCaseList,,Processing cached case request: /api/case?case_id=a0103263-654c-4d21-818e-3ddc0e1b78ba,
2026-02-09T20:46:41.217Z,log,ServiceWorker,marta_offline,service-worker.js,3047,37,getCachedOfflineCaseList,,Cached case data structure for d055795e-593b-4fa4-8d0b-6d926681fcf7,
2026-02-09T20:46:41.220Z,log,ServiceWorker,marta_offline,service-worker.js,3047,37,getCachedOfflineCaseList,,Cached case data structure for a0103263-654c-4d21-818e-3ddc0e1b78ba,
2026-02-09T20:46:41.220Z,log,ServiceWorker,marta_offline,service-worker.js,3091,25,getCachedOfflineCaseList,,Found 2 cached offline cases,
2026-02-09T20:46:41.220Z,log,ServiceWorker,marta_offline,service-worker.js,3081,37,getCachedOfflineCaseList,,Created case view item: a0103263-654c-4d21-818e-3ddc0e1b78ba,
2026-02-09T20:46:41.221Z,log,OfflineCaseManager,marta_offline,offline-case-manager.js,258,20,get_offline_documents,,Offline documents response: 200 ,
2026-02-09T20:46:41.222Z,log,OfflineModals,marta_offline,offline-modals.js,604,16,Object.hideOnlineCaseListingElements [as hideOnlineElements],,Hiding online case listing elements...,
2026-02-09T20:46:41.222Z,log,OfflineCaseManager,marta_offline,offline-case-manager.js,262,24,get_offline_documents,,Offline documents loaded successfully,
2026-02-09T20:46:41.223Z,log,ServiceWorker,marta_offline,service-worker.js,1127,25,anonymous,,Skipping cache for connectivity check: https://test-mmria.apps.ecpaas-dev.cdc.gov/api/OfflineCase/connectivity-check?t=1770670001223,
2026-02-09T20:46:41.223Z,log,OfflineModals,marta_offline,offline-modals.js,624,16,Object.hideOnlineCaseListingElements [as hideOnlineElements],,Online case listing elements hidden,
2026-02-09T20:46:41.224Z,log,OfflineCaseManager,marta_offline,offline-case-manager.js,438,20,ensure_offline_initialization,,Offline initialization complete,
2026-02-09T20:46:41.225Z,log,ServiceWorker,marta_offline,service-worker.js,1373,25,anonymous,,🎯 Routing API request to handleApiRequest: /api/case_view/offline-documents,
2026-02-09T20:46:41.225Z,log,ServiceWorker,marta_offline,service-worker.js,1462,21,handleApiRequest,,🔍 Service Worker: Full URL: https://test-mmria.apps.ecpaas-dev.cdc.gov/api/case_view/offline-documents,
2026-02-09T20:46:41.225Z,log,ServiceWorker,marta_offline,service-worker.js,1461,21,handleApiRequest,,🔍 Service Worker: handleApiRequest called for: /api/case_view/offline-documents,
2026-02-09T20:46:41.226Z,log,ServiceWorker,marta_offline,service-worker.js,1463,21,handleApiRequest,,🔍 Service Worker: Request method: GET,
2026-02-09T20:46:41.226Z,log,ServiceWorker,marta_offline,service-worker.js,3004,25,getCachedOfflineCaseList,,getCachedOfflineCaseList - Starting to retrieve cached cases,
2026-02-09T20:46:41.226Z,log,ServiceWorker,marta_offline,service-worker.js,502,29,getActiveApiCacheName,,Using active session cache: mmria-api-v114-stable-session-1770669988094-41ea468b-937e-4e99-bdaf-5ae2bc633116,
2026-02-09T20:46:41.226Z,log,ServiceWorker,marta_offline,service-worker.js,1475,25,handleApiRequest,,✅ Cache-first strategy for: /api/case_view/offline-documents,
2026-02-09T20:46:41.235Z,log,ServiceWorker,marta_offline,service-worker.js,3011,25,getCachedOfflineCaseList,,Searching API cache (mmria-api-v114-stable-session-1770669988094-41ea468b-937e-4e99-bdaf-5ae2bc633116) for case data. Found 22 cached requests,
2026-02-09T20:46:41.236Z,log,ServiceWorker,marta_offline,service-worker.js,3021,33,getCachedOfflineCaseList,,Processing cached case request: /api/case?case_id=d055795e-593b-4fa4-8d0b-6d926681fcf7,
2026-02-09T20:46:41.237Z,log,ServiceWorker,marta_offline,service-worker.js,3081,37,getCachedOfflineCaseList,,Created case view item: d055795e-593b-4fa4-8d0b-6d926681fcf7,
2026-02-09T20:46:41.237Z,log,ServiceWorker,marta_offline,service-worker.js,3021,33,getCachedOfflineCaseList,,Processing cached case request: /api/case?case_id=a0103263-654c-4d21-818e-3ddc0e1b78ba,
2026-02-09T20:46:41.237Z,log,ServiceWorker,marta_offline,service-worker.js,3047,37,getCachedOfflineCaseList,,Cached case data structure for d055795e-593b-4fa4-8d0b-6d926681fcf7,
2026-02-09T20:46:41.239Z,log,ServiceWorker,marta_offline,service-worker.js,3091,25,getCachedOfflineCaseList,,Found 2 cached offline cases,
2026-02-09T20:46:41.239Z,log,ServiceWorker,marta_offline,service-worker.js,3081,37,getCachedOfflineCaseList,,Created case view item: a0103263-654c-4d21-818e-3ddc0e1b78ba,
2026-02-09T20:46:41.239Z,log,ServiceWorker,marta_offline,service-worker.js,3047,37,getCachedOfflineCaseList,,Cached case data structure for a0103263-654c-4d21-818e-3ddc0e1b78ba,
2026-02-09T20:46:41.241Z,log,OfflineSessionManager,marta_offline,offline-session-manager.js,176,20,Object.loadOfflineCases,,Loaded offline cases: 2,
2026-02-09T20:46:41.241Z,log,OfflineCaseManager,marta_offline,offline-case-manager.js,305,20,Object.update_offline_case_index_map [as updateOfflineCaseIndexMap],,Updated offline case index map: 100 cases,
2026-02-09T20:46:41.250Z,log,ServiceWorker,marta_offline,service-worker.js,1127,25,anonymous,,Skipping cache for connectivity check: https://test-mmria.apps.ecpaas-dev.cdc.gov/api/OfflineCase/connectivity-check?t=1770670001249,
2026-02-09T20:46:41.251Z,log,ServiceWorker,marta_offline,service-worker.js,1195,45,anonymous,,✅ Serving static file from cache: /img/online-go.svg,
2026-02-09T20:46:41.261Z,log,CaseIndex,marta_offline,index.js,1761,28,anonymous,,🔄 OFFLINE: Calling window.onhashchange with: https://test-mmria.apps.ecpaas-dev.cdc.gov/Case#/summary,
2026-02-09T20:46:41.262Z,log,ServiceWorker,marta_offline,service-worker.js,1127,25,anonymous,,Skipping cache for connectivity check: https://test-mmria.apps.ecpaas-dev.cdc.gov/api/OfflineCase/connectivity-check?t=1770670001261,
2026-02-09T20:46:41.264Z,log,ServiceWorker,marta_offline,service-worker.js,1195,45,anonymous,,✅ Serving static file from cache: /img/online-go.svg,
2026-02-09T20:46:43.365Z,log,ServiceWorker,marta_offline,service-worker.js,2777,25,cacheMetadataResources,,"Additional endpoints caching complete. ✅ Cached: 4, ❌ Failed: 0",
2026-02-09T20:46:43.365Z,log,ServiceWorker,marta_offline,service-worker.js,2765,37,cacheMetadataResources,,✅ Successfully cached additional endpoint: /Case/GetDuplicateMultiFormList,
2026-02-09T20:46:43.366Z,log,ServiceWorker,marta_offline,service-worker.js,2778,25,cacheMetadataResources,,"🎉 Total metadata caching process completed - Core: 7/7, Additional: 4/4",
2026-02-09T20:46:43.684Z,log,OfflineTransitionManager,marta_offline,offline-transition-manager.js,693,24,sync_log_data,,Successfully synced 197 logs to server,
2026-02-09T20:46:43.794Z,log,OfflineNetworkMonitor,marta_offline,offline-network-monitor.js,86,20,Object.update_go_online_button_state [as updateGoOnlineButtonState],,Go Online button state changed: enabled,
2026-02-09T20:48:15.791Z,log,ServiceWorker,marta_offline,service-worker.js,1463,21,handleApiRequest,,🔍 Service Worker: Request method: POST,
2026-02-09T20:48:15.791Z,log,ServiceWorker,marta_offline,service-worker.js,1461,21,handleApiRequest,,🔍 Service Worker: handleApiRequest called for: /api/isDuplicateCase,
2026-02-09T20:48:15.791Z,log,ServiceWorker,marta_offline,service-worker.js,1462,21,handleApiRequest,,🔍 Service Worker: Full URL: https://test-mmria.apps.ecpaas-dev.cdc.gov/api/isDuplicateCase,
2026-02-09T20:48:15.791Z,log,ServiceWorker,marta_offline,service-worker.js,1373,25,anonymous,,🎯 Routing API request to handleApiRequest: /api/isDuplicateCase,
2026-02-09T20:48:15.798Z,log,ServiceWorker,marta_offline,service-worker.js,2135,37,MessagePort.<anonymous>,,Received offline status from client: true,
2026-02-09T20:48:15.799Z,log,ServiceWorker,marta_offline,service-worker.js,2228,37,MessagePort.<anonymous>,,Received active offline session status from client: true,
2026-02-09T20:48:15.799Z,log,ServiceWorker,marta_offline,service-worker.js,2050,25,handleApiRequest,,isDuplicateCase endpoint intercepted - returning true for offline mode,
2026-02-09T20:48:15.799Z,log,ServiceWorker,marta_offline,service-worker.js,1625,29,handleApiRequest,,🔌 OFFLINE - trying cache for non-cached route: https://test-mmria.apps.ecpaas-dev.cdc.gov/api/isDuplicateCase,
2026-02-09T20:48:16.806Z,log,ServiceWorker,marta_offline,service-worker.js,2157,33,anonymous,,Timeout checking offline status from client,
2026-02-09T20:48:16.806Z,log,ServiceWorker,marta_offline,service-worker.js,2161,37,anonymous,,Using cached offline status: true,
2026-02-09T20:48:16.807Z,log,ServiceWorker,marta_offline,service-worker.js,2254,37,anonymous,,Using cached active offline session status: true,
2026-02-09T20:48:16.807Z,log,ServiceWorker,marta_offline,service-worker.js,2250,33,anonymous,,Timeout checking active offline session from client,
2026-02-09T20:48:28.390Z,log,ServiceWorker,marta_offline,service-worker.js,1373,25,anonymous,,🎯 Routing API request to handleApiRequest: /api/OfflineCase/cache-version,
2026-02-09T20:48:28.391Z,log,ServiceWorker,marta_offline,service-worker.js,1461,21,handleApiRequest,,🔍 Service Worker: handleApiRequest called for: /api/OfflineCase/cache-version,
2026-02-09T20:48:28.391Z,log,ServiceWorker,marta_offline,service-worker.js,1475,25,handleApiRequest,,✅ Cache-first strategy for: /api/OfflineCase/cache-version,
2026-02-09T20:48:28.391Z,log,ServiceWorker,marta_offline,service-worker.js,1463,21,handleApiRequest,,🔍 Service Worker: Request method: GET,
2026-02-09T20:48:28.391Z,log,ServiceWorker,marta_offline,service-worker.js,1462,21,handleApiRequest,,🔍 Service Worker: Full URL: https://test-mmria.apps.ecpaas-dev.cdc.gov/api/OfflineCase/cache-version,
2026-02-09T20:48:28.395Z,log,ServiceWorker,marta_offline,service-worker.js,1513,29,handleApiRequest,,✅ Cache hit: /api/OfflineCase/cache-version,
2026-02-09T20:48:28.406Z,log,AppMMRIA,marta_offline,app.mmria.js,67,24,getActualApiCacheName,,Service Worker: Cache version fetched from server: mmria-api-v114-stable-session-1770669988094-41ea468b-937e-4e99-bdaf-5ae2bc633116,
2026-02-09T20:48:28.411Z,log,OfflineChangeTracker,marta_offline,offline-change-tracker.js,50,20,Object.track_offline_document_change [as track],,"Original document not found in memory, fetching from cache for: ad3cfd01-fd8f-45d8-9084-be8738efdd0e",
2026-02-09T20:48:28.412Z,log,ServiceWorker,marta_offline,service-worker.js,1373,25,anonymous,,🎯 Routing API request to handleApiRequest: /api/case_view/offline-documents,
2026-02-09T20:48:28.412Z,log,OfflineCaseManager,marta_offline,offline-case-manager.js,250,20,get_offline_documents,,Fetching offline documents...,
2026-02-09T20:48:28.413Z,log,ServiceWorker,marta_offline,service-worker.js,1461,21,handleApiRequest,,🔍 Service Worker: handleApiRequest called for: /api/case_view/offline-documents,
2026-02-09T20:48:28.413Z,log,ServiceWorker,marta_offline,service-worker.js,1462,21,handleApiRequest,,🔍 Service Worker: Full URL: https://test-mmria.apps.ecpaas-dev.cdc.gov/api/case_view/offline-documents,
2026-02-09T20:48:28.413Z,log,ServiceWorker,marta_offline,service-worker.js,3004,25,getCachedOfflineCaseList,,getCachedOfflineCaseList - Starting to retrieve cached cases,
2026-02-09T20:48:28.413Z,log,ServiceWorker,marta_offline,service-worker.js,1475,25,handleApiRequest,,✅ Cache-first strategy for: /api/case_view/offline-documents,
2026-02-09T20:48:28.413Z,log,ServiceWorker,marta_offline,service-worker.js,1463,21,handleApiRequest,,🔍 Service Worker: Request method: GET,
2026-02-09T20:48:28.414Z,log,OfflineChangeTracker,marta_offline,offline-change-tracker.js,145,32,Object.fetchAndStoreOriginalDocument [as fetchAndStoreOriginal],,Found cached original case in: mmria-api-v114-stable-session-1770669988094-41ea468b-937e-4e99-bdaf-5ae2bc633116,
2026-02-09T20:48:28.414Z,log,ServiceWorker,marta_offline,service-worker.js,502,29,getActiveApiCacheName,,Using active session cache: mmria-api-v114-stable-session-1770669988094-41ea468b-937e-4e99-bdaf-5ae2bc633116,
2026-02-09T20:48:28.417Z,log,OfflineSyncManager,marta_offline,offline-sync-manager.js,758,20,Object.update_cached_case_document [as updateCachedDocument],,Updating cached case document via service worker: ad3cfd01-fd8f-45d8-9084-be8738efdd0e,
2026-02-09T20:48:28.418Z,log,OfflineSyncManager,marta_offline,offline-sync-manager.js,776,20,Object.update_cached_case_document [as updateCachedDocument],,Sent case data to service worker for encrypted cache update: ad3cfd01-fd8f-45d8-9084-be8738efdd0e,
2026-02-09T20:48:28.419Z,log,ServiceWorker,marta_offline,service-worker.js,875,29,anonymous,,Caching case data for: ad3cfd01-fd8f-45d8-9084-be8738efdd0e,
2026-02-09T20:48:28.419Z,log,ServiceWorker,marta_offline,service-worker.js,2600,25,cacheCaseData,,Starting to cache case ad3cfd01-fd8f-45d8-9084-be8738efdd0e,
2026-02-09T20:48:28.419Z,log,ServiceWorker,marta_offline,service-worker.js,502,29,getActiveApiCacheName,,Using active session cache: mmria-api-v114-stable-session-1770669988094-41ea468b-937e-4e99-bdaf-5ae2bc633116,
